Filenames,SDkey
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42472.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42473.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42474.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42475.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42476.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42477.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42478.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42479.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42480.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42481.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42482.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42483.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42484.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42485.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42486.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42487.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42488.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42489.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42490.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42491.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42492.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42493.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42494.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42495.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42496.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42497.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42498.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42499.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42500.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42501.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42502.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42503.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42504.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42505.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42506.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42507.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42508.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42509.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42510.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42511.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42512.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42513.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42514.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42515.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42516.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42517.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42518.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42519.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42520.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42521.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42522.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42523.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42524.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42525.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42526.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42527.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42528.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42529.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42530.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42531.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42532.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42533.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42534.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42535.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42536.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42537.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42538.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42539.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42540.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42541.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42542.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42543.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42544.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42545.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42546.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42547.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42548.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42549.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42550.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42551.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42552.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42553.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42554.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42555.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42556.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42557.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42558.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42559.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42560.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42561.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42562.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42563.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42564.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42565.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42566.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42567.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42568.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42569.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42570.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42571.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42572.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42573.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42574.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42575.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42576.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42577.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42578.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42579.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42580.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42581.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42582.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42583.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42584.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42585.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42586.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42587.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42588.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42589.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42590.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42591.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42592.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42593.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42594.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42595.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42596.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42597.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42598.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42599.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42600.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42601.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42602.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42603.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42604.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42605.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42606.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42607.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42608.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42609.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42610.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42611.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42612.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42613.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42614.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42615.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42616.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42617.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42618.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42619.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42620.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42621.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42622.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42623.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42624.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42625.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42626.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42627.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42628.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42629.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42630.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42631.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42632.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42633.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42634.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42635.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42636.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42637.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42638.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42639.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42640.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42641.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42642.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42643.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42644.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42645.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42646.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42647.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42648.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42649.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42650.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42651.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42652.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42653.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42654.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42655.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42656.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42657.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42658.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42659.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42660.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42661.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42662.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42663.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42664.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42665.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42666.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42667.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42668.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42669.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42670.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42671.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42672.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42673.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42674.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42675.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42676.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42677.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42678.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42679.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42680.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42681.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42682.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42683.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42684.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42685.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42686.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42687.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42688.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42689.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42690.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42691.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42692.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42693.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42694.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42695.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42696.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42697.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42698.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42699.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42700.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42701.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42702.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42703.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42704.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42705.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42706.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42707.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42708.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42709.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42710.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42711.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42712.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42713.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42714.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42715.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42716.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42717.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42718.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42719.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42720.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42721.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42722.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42723.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42724.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42725.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42726.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42727.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42728.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42729.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42730.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42731.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42732.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42733.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42734.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42735.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42736.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42737.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42738.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42739.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42740.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42741.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42742.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42743.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42744.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42745.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42746.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42747.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42748.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42749.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42750.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42751.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42752.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42753.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42754.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42755.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42756.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42757.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42758.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42759.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42760.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42761.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42762.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42763.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42764.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42765.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42766.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42767.jpg","spoof"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_42768.jpg","spoof"
